offense,date,latitude,longitude
BURGLARY,5/9/2012 14:20,40.74624911,-111.914207
BURGLARY,3/15/2012 15:00,40.76269351,-111.8826036
BURGLARY,10/14/2012 6:45,40.80415304,-111.9183208
BURGLARY,1/2/2012 17:07,40.78897707,-111.8865135
BURGLARY,7/26/2012 18:45,40.73207084,-111.8451429
BURGLARY,7/1/2012 7:53,40.72898446,-111.8524065
BURGLARY,9/30/2012 8:56,40.72537603,-111.8623702
BURGLARY,5/22/2012 9:07,40.72864585,-111.8881164
BURGLARY,11/24/2012 13:26,40.75197352,-111.8839136
BURGLARY,8/9/2012 20:44,40.78252321,-111.9422927
BURGLARY,10/18/2012 12:58,40.77162541,-111.9090679
BURGLARY,2/23/2012 14:30,40.78466104,-111.9168121
BURGLARY,11/21/2012 6:22,40.70594014,-111.8626166
BURGLARY,7/13/2012 9:35,40.7583928,-111.8711131
BURGLARY,11/8/2012 14:35,40.80426026,-111.9412874
BURGLARY,4/5/2012 23:15,40.74118554,-111.9517985
BURGLARY,12/8/2012 23:00,40.7716743,-111.9169686
BURGLARY,9/18/2012 2:31,40.74757643,-111.9168477
BURGLARY,10/13/2012 9:09,40.72672917,-111.8653831
BURGLARY,2/4/2012 20:00,40.72903482,-111.8507187
BURGLARY,8/23/2012 18:34,40.78069583,-111.8684592
BURGLARY,3/4/2012 19:15,40.78461137,-111.8998152
BURGLARY,11/8/2012 14:43,40.74984097,-111.9169409
BURGLARY,10/22/2012 14:03,40.7773258,-111.8744287
BURGLARY,9/16/2012 4:17,40.7427106,-111.8696466
BURGLARY,7/9/2012 3:25,40.78251319,-111.9283921
BURGLARY,7/11/2012 16:01,40.75407139,-111.8854157
BURGLARY,9/6/2012 19:14,40.76280181,-111.9391248
BURGLARY,6/14/2012 23:43,40.7628135,-111.8766475
BURGLARY,12/17/2012 8:00,40.73359517,-111.8363399
BURGLARY,10/23/2012 14:59,40.7781693,-111.9395243
BURGLARY,12/20/2012 7:25,40.70784026,-111.853668
BURGLARY,5/11/2012 13:02,40.74826652,-111.8537879
BURGLARY,10/29/2012 2:00,40.78107917,-111.853544
BURGLARY,5/13/2012 10:18,40.77280299,-111.8804298
BURGLARY,1/11/2012 6:00,40.75227949,-111.9366415
BURGLARY,4/30/2012 19:30,40.76709077,-111.8911941
BURGLARY,9/7/2012 2:00,40.72348132,-111.8133369
BURGLARY,7/21/2012 23:59,40.75407122,-111.9026415
BURGLARY,12/22/2012 11:22,40.77697354,-111.9269321
